"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"Corporacion Universitaria del Caribe - CECAR (ID 9354)","Corporacion Universitaria del Caribe - CECAR10.21892","open","483","325","true","true"
"Corporacion Universitaria Iberoamericana (ID 18119)","Corporacion Universitaria Iberoamericana10.33881","open","300","200","true","true"
"Corporacion Universitaria Lasallista (ID 9798)","Corporacion Universitaria Lasallista10.22507","open","385","155","true","false"
"Corporacion Universitaria Remington (ID 9478)","Corporacion Universitaria Remington10.22209","open","940","141","true","true"
"Corporacion Universitaria Sabaneta Unisabaneta (ID 16796)","Corporacion Universitaria Sabaneta Unisabaneta10.31656","open","9","0","true","false"
"Cortical Metrics LLC. (ID 24520)","Cortical Metrics LLC.10.37714","open","3","48","true","true"
"Corvinus University of Budapest (ID 5805)","Corvinus University of Budapest10.14267","open","1736","548","true","true"
"Council for British Archaeology (ID 4827)","Council for British Archaeology10.11141","open","672","108","true","true"
"Cprint Publishers (CPP) (ID 26339)","Cprint Publishers (CPP)10.46912","open","260","253","false","true"
"Cracow University of Technology (ID 23846)","Cracow University of Technology10.37705","open","641","110","false","true"
"Creative Connections s.r.o. (ID 20000)","Creative Connections s.r.o.10.35191","open","25","48","true","true"
"Creative Generation (ID 28272)","Creative Generation10.51163","open","0","11","false","true"
"Creative Generation (ID 28272)","International Teaching Artists Collaborative10.51165","open","0","11","false","true"
"Creative Generation (ID 28272)","World Alliance for Arts Education10.51164","open","0","11","false","true"
"Credence Press Limited (ID 27164)","Credence Press Limited10.47524","open","0","39","false","true"
"CREIN, S.L. (ID 23049)","CREIN, S.L.10.37004","open","3","19","true","false"
"CRI Electronics (ID 9238)","CRI Electronics10.21778","open","602","162","true","true"
"Crimean Astrophysical Observatory (ID 16049)","Crimean Astrophysical Observatory10.31059","open","62","56","true","true"
"CRIORG.institute (ID 30843)","CRIORG.institute10.52921","open","0","3","false","true"
"Croatian Society for Medical Biochemistry and Laboratory Medicine (ID 4885)","Croatian Society for Medical Biochemistry and Laboratory Medicine10.11613","open","605","129","true","true"
"Crop Science Society of Japan (ID 632)","Crop Science Society of Japan10.1626","open","6299","119","true","true"
"CrossLinks International Publishers (ID 32784)","CrossLinks International Publishers10.54393","open","24","422","true","true"
"Cruse Bereavement Care (ID 32569)","Cruse Bereavement Care10.54210","open","1026","35","true","true"
"Cryogenic Association of Japan (ID 1060)","Cryogenic Association of Japan10.2221","open","3029","144","true","true"
"CSIRO Publishing (ID 67)","CSIRO Publishing10.1071","open","91329","5612","true","true"
"CSRC Publishing, Center for Sustainability Research and Consultancy (ID 11253)","CSRC Publishing, Center for Sustainability Research and Consultancy10.26710","open","245","608","true","true"
"CTOR Press (ID 12220)","CTOR Press10.30771","open","3","2","true","false"
"Cuadernos de Economia (ID 17910)","Cuadernos de Economia10.32826","open","251","18","true","false"
"Cubic Society (ID 16123)","Cubic Society10.31182","open","23","25","true","false"
"Cukurova Medical Journal (ID 7261)","Cukurova Medical Journal10.17826","open","1198","427","true","true"
"Cukurova Universitesi Ilahiyat Fakultesi Dergisi (ID 12076)","Cukurova Universitesi Ilahiyat Fakultesi Dergisi10.30627","open","122","78","true","true"
"Cukurova Universitesi Sosyal Bilimler Enstitusu Dergisi (ID 20814)","Cukurova Universitesi Sosyal Bilimler Enstitusu Dergisi10.35379","open","54","155","true","true"
"Cukurova Universitesi Turkoloji Arastırmaları Dergisi (ID 17353)","Cukurova Universitesi Turkoloji Arastırmaları Dergisi10.32321","open","66","86","true","true"
"Culture and Arts Contents Laboratory (ID 20916)","Culture and Arts Contents Laboratory10.35413","open","68","0","true","false"
"Cumhurbaskanligi Iletisim Baskanligi (ID 33253)","Cumhurbaskanligi Iletisim Baskanligi10.54722","open","0","7","false","true"
"Cumhuriyet International Journal of Education (ID 12158)","Cumhuriyet International Journal of Education10.30703","open","143","70","true","true"
"Cumhuriyet International Journal of Education (ID 12158)","Cumhuriyet International Journal of Education10.30703","open","143","70","true","true"
"Cumhuriyet University (ID 4129)","Cumhuriyet International Journal of Education10.30703","open","344","430","true","true"
"Cumhuriyet University (ID 4129)","Cumhuriyet Medical Journal10.7197","limited","344","430","true","true"
"Cumhuriyet University (ID 4129)","Cumhuriyet Universitesi Ilahiyat Fakultesi Dergisi10.18505","limited","344","430","true","true"
"Cumhuriyet University (ID 4129)","Cumhuriyet University Faculty of Dentistry10.7126","limited","344","430","true","true"
"Cumhuriyet University (ID 4129)","Cumhuriyet University Sciences Journal10.17776","limited","344","430","true","true"
"Cumhuriyet University (ID 4129)","Journal of Cumhuriyet University Health Sciences Institute, Sivas Cumhuriyet University10.51754","open","344","430","true","true"
"Cumhuriyet University (ID 4129)","Journal of Economics and Administrative Sciences based at Sivas Cumhuriyet University10.37880","open","344","430","true","true"
"Cumhuriyet University (ID 4129)","Sivas Cumhuriyet Universitesi Iletisim Fakultesi10.54089","open","344","430","true","true"
"Cumhuriyet University (ID 4129)","Turkish Veterinary Journal, Sivas Cumhuriyet University10.51755","open","344","430","true","true"
"Cureus, Inc. (ID 4492)","Cureus, Inc.10.7759","open","6535","17974","true","true"
"Current Bioscience (ID 29469)","Current Bioscience10.51959","open","0","6","false","true"
"Current Perspectives on Medicinal and Aromatic Plants (CUPMAP) (ID 25198)","Current Perspectives on Medicinal and Aromatic Plants (CUPMAP)10.38093","open","21","32","true","true"
"Current Research in Social Sciences (ID 12048)","Current Research in Social Sciences10.30613","open","23","23","true","true"
"CV. Social Politic Genius (SIGn) (ID 23565)","CV. Social Politic Genius (SIGn)10.37276","open","6","54","false","true"
"Czech Dental Chamber (ID 28582)","Czech Dental Chamber10.51479","open","194","30","true","true"
"Czech Geographical Society (ID 23158)","Czech Geographical Society10.37040","open","776","46","true","true"
"Czech Society of Cardiology (ID 19101)","Czech Society of Cardiology 10.33678","open","1373","212","true","true"
"Czech Society of Ophthalmology of the CzMA (ID 16213)","Czech Society of Ophthalmology of the CzMA10.31348","open","65","46","true","true"
"Dalat University (ID 23888)","Dalat University10.37569","open","153","116","false","true"
"Damar Cerrahi Dergisi - Turkish Journal of Vascular Surgery (ID 4693)","Damar Cerrahi Dergisi - Turkish Journal of Vascular Surgery10.9739","open","329","88","false","true"
"Danylo Halytskyi Lviv National Medical University (ID 10659)","Danylo Halytskyi Lviv National Medical University10.25040","open","794","295","true","true"
"Darcy & Roy Press Co. Ltd. (ID 32412)","Darcy & Roy Press Co. Ltd.10.54097","open","0","135","false","true"
"DECENT Database (ID 27022)","DECENT Database10.47396","open","0","4","false","true"
"Dedan Kimathi University of Technology (ID 18031)","Dedan Kimathi University of Technology10.33803","open","24","5","true","false"
"Deep Foundations Institute (ID 23366)","Deep Foundations Institute10.37308","open","177","29","true","false"
"Degerler Egitimi Dergisi (ID 20223)","Degerler Egitimi Dergisi10.34234","open","26","43","true","true"
"Degisim Yayinlari (ID 33403)","Degisim Yayinlari10.54838","open","0","3","false","true"
"Delaware Academy of Medicine - Delaware Public Health Association (ID 13029)","Delaware Academy of Medicine - Delaware Public Health Association10.32481","open","296","198","true","true"
"Demiryolu Muhendisligi Dergisi, Demiryolu Muhendisleri Dernegi (ID 26636)","Demiryolu Muhendisligi Dergisi, Demiryolu Muhendisleri Dernegi10.47072","open","0","60","false","true"
"Deniz Bedir (ID 28947)","Deniz Bedir10.51538","open","0","11","false","true"
"Department of Agriculture, Ministry of Agriculture and Forests (ID 33779)","Department of Agriculture, Ministry of Agriculture and Forests10.55925","open","0","17","false","true"
"Department of Anatomy Keio University School of Medicine (ID 1443)","Department of Anatomy Keio University School of Medicine10.2535","open","2672","0","true","false"
"Department of Chemistry and Biochemistry, Al-Nahrain University (ID 27100)","Department of Chemistry and Biochemistry, Al-Nahrain University10.47419","open","0","36","false","true"
"Department of Communication and Community Development Sciences (ID 9793)","Jurnal Komunikasi Pembangunan10.46937","open","602","148","true","true"
"Department of Communication and Community Development Sciences (ID 9793)","Jurnal Penyuluhan10.25015","limited","602","148","true","true"
"Department of Communication and Community Development Sciences (ID 9793)","Sodality: Jurnal Sosiologi Pedesaan10.22500","limited","602","148","true","true"
"Department of Forest Management (ID 4253)","Department of Forest Managment10.7226","open","192","79","true","false"
"Department of International Relations, Bandirma Onyedi Eylul Universitesi (ID 29251)","Department of International Relations, Bandirma Onyedi Eylul Universitesi10.51763","open","0","14","false","true"
"Department of Mathematics, Faculty of Science (ID 2976)","Department of Mathematics, Faculty of Science10.5036","open","286","6","true","true"
"Department of Mathematics, University of the Punjab (ID 29979)","Department of Mathematics, University of the Punjab10.52280","open","0","51","false","true"
"Department Of Tourism, Samarinda State Polytechnic (ID 31120)","Department Of Tourism, Samarinda State Polytechnic10.53050","open","24","34","true","true"
"Dept. of Technology & Society, Faculty of Engineering, LTH, Lund University (ID 34128)","Dept. of Technology & Society, Faculty of Engineering, LTH, Lund University10.55329","open","0","6","false","true"
"Design Informational Technology Center (ID 22539)","Design Informational Technology Center10.36581","open","35","31","true","true"
"Det Kgl. Bibliotek/Royal Danish Library (ID 4226)","Det Kgl. Bibliotek/Royal Danish Library10.7146","open","30030","2091","true","false"
"Det Kgl. Bibliotek/Royal Danish Library (ID 4226)","Det Kgl. Bibliotek/Royal Danish Library10.18291","open","30030","2091","true","false"
"Deutscher Arzte-Verlag GmbH (ID 11437)","Deutscher Arzte-Verlag GmbH10.3238","open","3932","1021","true","true"
"Dev Sanskriti Vishwavidyalaya (ID 21505)","Dev Sanskriti Vishwavidyalaya10.36018","open","153","57","true","true"
"Dewan Bahasa dan Pustaka (ID 23182)","Dewan Bahasa dan Pustaka10.37052","open","144","153","false","true"
"DHR Health Institute for Research and Development (ID 27212)","DHR Health Institute for Research and Development10.47488","open","0","35","false","true"
"Dialogo Publishing House (ID 29532)","Dialogo Publishing House10.51917","open","0","52","false","true"
"Dicle University (ID 31184)","Dicle Universitesi Fen Bilimleri Enstitusu Dergisi10.55007","open","0","59","false","true"
"Dicle University (ID 31184)","Dicle Universitesi Iktisadi ve Idari Bilimler Fakultesi Dergisi10.53092","open","0","59","false","true"
"Dicle University (ID 31184)","Dicle University Journal of Faculty of Veterinary Medicine10.47027","open","0","59","false","true"
"Dicle University Journal of Faculty of Veterinary Medicine (ID 26568)","Dicle University Journal of Faculty of Veterinary Medicine10.47027","open","0","35","false","true"
"Dicle University Journal of Faculty of Veterinary Medicine (ID 26568)","Dicle University Journal of Faculty of Veterinary Medicine10.47027","open","0","35","false","true"
"DIGSUM (ID 18753)","DIGSUM10.33621","open","9","45","true","false"
"Dil Dergisi (ID 19452)","Dil Dergisi10.33690","open","265","27","true","true"
"Dil Egitimi ve Arastirmalari Dergisi (ID 16520)","Dil Egitimi ve Arastirmalari Dergisi10.31464","open","36","60","true","true"
"Dil ve Edebiyat Arastirmalari Dergisi (ID 12218)","Dil ve Edebiyat Arastirmalari Dergisi10.30767","open","90","108","true","true"
"Din ve Bilim-Mus Alparslan Universitesi Islami Ilimler Fakultesi Dergisi, Mus Alparslan Universitesi (ID 26726)","Din ve Bilim-Mus Alparslan Universitesi Islami Ilimler Fakultesi Dergisi, Mus Alparslan Universitesi10.47145","open","0","22","false","true"
