"Member Name & ID","Sponsored member & prefix","Reference Visibility","Total Backfile DOIs","Total Current DOIs","Deposits Backfile References","Deposits Current References"
"International Journal of Integrated Health Sciences (IJIHS) (ID 6470)","International Journal of Integrated Health Sciences (IJIHS)10.15850","open","502","146","false","false"
"Research Institute of Social Science (ID 6471)","Research Institute of Social Science10.15820","open","378","0","false","false"
"Korean Society of Special Education (ID 6472)","Korean Society of Special Education10.15861","open","233","84","false","false"
"World Journal of Traditional Chinese Medicine (ID 6473)","World Journal of Traditional Chinese Medicine10.15806","open","0","0","false","false"
"International Academy of Theoretical and Applied Sciences (ID 6474)","International Academy of Theoretical and Applied Sciences10.15863","open","3180","2970","false","false"
"Society for Historical Studies of Ancient and Medieval China (ID 6475)","Society for Historical Studies of Ancient and Medieval China10.15840","open","209","0","false","false"
"Jurnal Anestesi Perioperatif (JAP) (ID 6476)","Jurnal Anestesi Perioperatif (JAP)10.15851","open","209","63","false","false"
"Korean Society for Art History (ID 6477)","Korean Society for Art History10.15819","open","265","0","true","false"
"Korean Association for Educational Information and Media (ID 6478)","Korean Association for Educational Information and Media10.15833","open","190","115","false","false"
"Instituto Federal de Educacao, Ciencia e Tecnologia Sul-Rio-Grandense (ID 6479)","Instituto Federal de Educacao, Ciencia e Tecnologia Sul-Rio-Grandense10.15536","open","447","485","false","false"
"Towarzystwo Naukowe W Toruniu (ID 6480)","Towarzystwo Naukowe W Toruniu10.15762","open","324","124","false","false"
"Online Journal of Analytic Combinatorics (ID 6481)","Online Journal of Analytic Combinatorics10.15852","open","2","0","false","false"
"Research Institute of Science Education, Pusan National University (ID 6482)","Research Institute of Science Education, Pusan National University10.15812","open","409","0","true","false"
"The Society of Korean Linguistics (ID 6483)","The Society of Korean Linguistics10.15811","open","476","114","true","false"
"Law Research Institute, University of Seoul (ID 6484)","Law Research Institute, University of Seoul10.15821","open","431","0","true","false"
"Journal of the Human and Social Sciences Researchers (ID 6485)","Journal of the Human and Social Sciences Researchers10.15869","open","579","425","true","true"
"Knowledge Management Society of Korea (ID 6486)","Knowledge Management Society of Korea10.15813","open","272","0","false","false"
"English and American Cultural Studies (ID 6487)","English and American Cultural Studies10.15839","open","294","0","true","false"
"Korean Association of Social Welfare Policy (ID 6488)","Korean Association of Social Welfare Policy10.15855","open","571","0","true","false"
"The Operations Research Society of Japan (ID 6489)","The Operations Research Society of Japan10.15807","open","2249","42","true","true"
"Educational Research Institute, College of Education, Ewha Womans University (ID 6490)","Educational Research Institute, College of Education, Ewha Womans University10.15854","open","169","66","false","false"
"Hind Agri Horticultural Society (ID 6491)","Hind Agri Horticultural Society10.15740","open","6057","856","true","true"
"The Study of the Eastern Classic (ID 6492)","The Study of the Eastern Classic10.16880","open","305","41","false","false"
"CNT Nanostroitelstvo (ID 6493)","CNT Nanostroitelstvo10.15828","open","153","91","false","false"
"Praise Worthy Prize (ID 6494)","Praise Worthy Prize10.15866","open","2910","965","false","false"
"Korean Society for the Study of Physical Education (ID 6495)","Korean Society for the Study of Physical Education10.15831","open","252","235","false","false"
"Galatasaray Universitesi Iletisim (ID 6496)","Galatasaray Universitesi Iletisim10.16878","open","118","47","true","true"
"The Korean Workshop for the History of Culture (ID 6497)","The Korean Workshop for the History of Culture10.15872","open","17","0","false","false"
"The Research Institute for Special Education and Rehabilitation Science (ID 6498)","The Research Institute for Special Education and Rehabilitation Science10.15870","open","0","0","false","false"
"Silicea - Poligraf, LLC (ID 6499)","Silicea - Poligraf, LLC10.15829","open","2176","1229","true","true"
"Korean Language Research Circle (ID 6500)","Korean Language Research Circle10.16876","open","310","0","true","false"
"Institute of Korean Independence Movement Studies (ID 6501)","Institute of Korean Independence Movement Studies10.15799","open","324","0","false","false"
"Korean Academic Society for Public Relations (ID 6502)","Korean Academic Society for Public Relations10.15814","open","319","2","true","false"
"Classical Association of South Africa (ID 6504)","Classical Association of South Africa10.15731","open","89","0","false","false"
"Laboreal, FPCE, Universidade do Porto (ID 6505)","Laboreal, FPCE, Universidade do Porto10.15667","open","0","0","false","false"
"The Korean Society for Feminist Studies in English Literature (ID 6506)","The Korean Society for Feminist Studies in English Literature10.15796","open","237","0","true","false"
"The Korean Cartographic Association (ID 6507)","The Korean Cartographic Association10.16879","open","162","54","false","false"
"Korea Association of Teachers of English (ID 6508)","Korea Association of Teachers of English10.15858","open","552","85","true","false"
"Revista Brasileira de Productos Agroindustriais (ID 6509)","Revista Brasileira de Productos Agroindustriais10.15871","open","542","0","false","false"
"Kamchatka Research Institute of Fisheries and Oceanography (ID 6510)","Kamchatka Research Institute of Fisheries and Oceanography10.15853","open","150","42","false","true"
"IJNC Editorial Committee (ID 6511)","IJNC Editorial Committee10.15803","open","201","76","true","true"
"The Hallym Academy of Sciences (ID 6512)","The Hallym Academy of Sciences10.15797","open","238","0","true","false"
"Symposium Books, Ltd. (ID 6513)","Symposium Books, Ltd.10.15730","open","100","0","false","false"
"The Korean Society of Study on Chinese Language and Culture (ID 6514)","The Korean Society of Study on Chinese Language and Culture10.16874","open","611","7","true","false"
"The Korean Society for Culture and Arts Education Studies (ID 6515)","The Korean Society for Culture and Arts Education Studies10.15815","open","364","9","true","false"
"Asociatia Pentru Inginerie Integrata si Management Industrial (ID 6516)","Asociatia Pentru Inginerie Integrata si Management Industrial10.15660","open","1558","0","false","false"
"The Regional Association of Architectural Institute of Korea (ID 6517)","The Regional Association of Architectural Institute of Korea10.15800","open","0","0","false","false"
"V.I. Shimakov Federal Research Center of Transplantology and Artificial Organs (ID 6518)","V.I. Shimakov Federal Research Center of Transplantology and Artificial Organs10.15825","open","470","221","true","true"
"The Society for Teaching English through Media (ID 6519)","The Society for Teaching English through Media10.16875","open","364","37","true","true"
"The Korean Literature Association (ID 6520)","The Korean Literature Association10.16873","open","0","0","false","false"
"Turkiye Yesilay Cemiyeti (ID 6521)","Turkiye Yesilay Cemiyeti10.15805","open","0","0","false","false"
"Korean Society of Exercise Physiology (ID 6522)","Korean Society of Exercise Physiology10.15857","open","554","163","true","true"
"Korea Association for International Commerce and Information (ID 6523)","Korea Association for International Commerce and Information10.15798","open","794","170","true","false"
"Foundation Center (ID 6524)","Foundation Center10.15868","open","566","146","false","false"
"Korea Society for Philosophy East-West (ID 6525)","Korea Society for Philosophy East-West10.15841","open","914","0","false","false"
"Libronet Bilgi Hizmetleri ve Yazilim San. Tic. Ltd., Sti. (ID 6526)","Libronet Bilgi Hizmetleri ve Yazilim San. Tic. Ltd., Sti.10.15808","open","2","0","false","false"
"Pediatric Neurology Briefs Publishers (ID 6527)","Pediatric Neurology Briefs Publishers10.15844","open","4122","29","true","true"
"Agora University of Oradea (ID 6528)","Agora University of Oradea10.15837","open","1243","204","false","false"
"The Korean Association of Ethics (ID 6529)","The Korean Association of Ethics10.15801","open","733","0","true","false"
"Brazilian Journal of Irrigation and Drainage - IRRIGA (ID 6530)","Brazilian Journal of Irrigation and Drainage - IRRIGA10.15809","open","1268","166","false","false"
"Yeol-song Society of Classical Studies (ID 6531)","Yeol-song Society of Classical Studies10.15859","open","643","0","true","false"
"Journal of Chinese Language and Literature (ID 6532)","Journal of Chinese Language and Literature10.15792","open","559","0","true","false"
"Institute for Humanities and Social Sciences (ID 6533)","Institute for Humanities and Social Sciences10.15818","open","493","0","true","false"
"The Korean Society for Investigative Cosmetology (ID 6534)","The Korean Society for Investigative Cosmetology10.15810","open","427","0","true","false"
"EDIPUCRS (ID 6535)","EDIPUCRS10.15448","open","8509","1653","true","true"
"The Society for Korean Language and Literary Research (ID 6536)","The Society for Korean Language and Literary Research10.15822","open","638","0","true","false"
"Korea Research Institute for Human Settlements (ID 6537)","Korea Research Institute for Human Settlements10.15793","open","522","0","false","false"
"Ankara University Faculty of Agriculture (ID 6538)","Ankara University Faculty of Agriculture10.15832","open","1413","209","true","true"
"Portland State University Library (ID 6539)","Portland State University Library10.15760","open","6951","298","false","false"
"Association of American Medical Colleges (ID 6540)","Association of American Medical Colleges10.15766","open","2579","396","false","false"
"Isomer Design (ID 6541)","Isomer Design10.16889","open","8","0","true","false"
"Ewha Journal of Social Sciences (ID 6544)","Ewha Journal of Social Sciences10.16935","open","171","0","true","false"
"International Association for Humanistic Studies in Language (ID 6545)","International Association for Humanistic Studies in Language10.16945","open","101","50","false","false"
"Korean Library and Information Science Society (ID 6546)","Korean Library and Information Science Society10.16981","open","969","0","true","false"
"Fragmenta Palaeontologica Hungarica (ID 6547)","Fragmenta Palaeontologica Hungarica10.17111","open","35","0","false","false"
"Journal of Governance Studies (ID 6548)","Journal of Governance Studies10.16973","open","192","0","false","false"
"Gazi Egitim Faukeltesi Dergisi (ID 6549)","Gazi Egitim Faukeltesi Dergisi10.17152","open","123","89","true","true"
"National University of Science and Technology MISiS (ID 6550)","National University of Science and Technology MISiS10.17073","open","3411","1005","true","true"
"Turkish Psychological Counseling and Guidance Journal (ID 6552)","Turkish Psychological Counseling and Guidance Journal10.17066","open","0","38","false","true"
"Karelian Research Centre of the Russian Academy of Sciences (ID 6553)","Karelian Research Centre of the Russian Academy of Sciences10.17076","open","645","289","false","false"
